FIPS,County,DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate,UnemploymentRate
37161.000,90104,45977,91266,42989.500,7.300,11.900,10.650,18.800,5.350
37163.000,74354,32006,42121,41949.000,-5.150,13.100,10.150,16.150,5.650
37165.000,82234,13207,10469,34064.500,-10.450,12.050,12.900,12.450,8.750
37167.000,37167,7008,21788,49106.000,3.400,11.300,12.000,15.800,4.600
37171.000,88232,5697,24468,43333.000,1.450,9.300,11.950,12.200,4.800
37173.000,84182,14271,40942,45114.500,0.700,11.650,11.650,20.000,5.250
37175.000,90118,81317,149691,51224.000,11.200,11.500,10.050,29.400,4.750
37177.000,74364,4195,3528,34516.500,-18.400,10.700,12.650,10.500,7.900
37179.000,45025,7125,9576,39869.000,0.200,10.800,11.600,10.100,5.000
37181.000,37181,12168,7304,34717.000,0.300,12.100,11.900,12.900,7.200
37187.000,37187,3490,2560,35367.000,-9.800,10.100,13.300,11.300,7.400
37189.000,84280,14941,18921,38826.500,10.150,7.700,10.300,26.450,4.650
37191.000,37191,21520,27360,42421.000,-3.500,13.100,9.500,19.500,5.800
37193.000,37197,3140,13815,46276.000,2.600,10.300,11.900,11.300,4.400
37197.000,37197,3140,13815,46276.000,2.600,10.300,11.900,11.300,4.400
37199.000,47171,1260,5666,39755.000,0.100,9.000,15.500,14.800,7.100
38001.000,198237,1378,4525,47255.600,-11.380,14.480,9.860,19.680,3.100
38003.000,76166,3320,7915,55159.500,-3.550,11.100,14.000,21.600,2.400
38005.000,76158,841,1758,48110.000,-1.850,9.900,13.350,20.450,2.800
38007.000,76086,795,4454,67264.000,-23.950,15.850,6.750,27.100,3.250
38009.000,114137,3305,5683,49586.000,-10.900,13.100,10.200,21.167,6.767
38011.000,84074,265,2139,56374.000,-17.550,13.400,6.550,25.200,2.550
38013.000,152198,7364,22891,62231.750,-33.175,15.900,9.475,22.400,3.550
38015.000,228290,12542,40575,54091.167,4.500,11.917,8.583,19.933,4.250
38017.000,114247,4139,8231,57058.000,-3.133,12.033,13.000,22.700,2.600
38019.000,38095,305,733,50987.000,2.200,9.800,9.800,18.200,2.200
38021.000,168196,7031,13370,51221.500,-0.475,12.400,13.850,23.025,2.575
38023.000,38023,243,860,60315.000,-26.800,11.200,12.800,18.400,2.600
38025.000,152226,3593,13754,70556.250,-17.650,14.900,8.875,22.200,3.675
38027.000,38063,536,1025,45233.000,-5.900,10.000,16.900,22.700,3.400
38029.000,160178,1257,3738,43425.500,-3.400,12.600,11.100,19.850,3.875
38031.000,38093,2484,6706,53769.000,1.800,10.700,11.200,23.500,2.500
38033.000,76086,795,4454,67264.000,-23.950,15.850,6.750,27.100,3.250
38035.000,114195,12603,19613,50707.000,-2.933,12.433,12.533,28.000,2.867
38037.000,114163,1113,2386,41176.667,-7.267,15.200,12.067,16.000,3.467
38039.000,76156,3020,7731,49501.000,-2.050,10.350,14.050,23.100,2.950
38041.000,38041,168,1032,50158.000,-24.000,13.700,12.200,14.400,3.000
38043.000,114219,2757,8456,46886.667,8.667,10.767,6.867,17.433,4.000
38045.000,76166,3320,7915,55159.500,-3.550,11.100,14.000,21.600,2.400
38047.000,38093,2484,6706,53769.000,1.800,10.700,11.200,23.500,2.500
38049.000,152288,7430,25063,53617.250,-4.400,12.650,7.500,19.875,4.550
38051.000,92110,297,1596,44422.500,-2.400,9.150,12.200,22.600,3.150
38053.000,76114,1907,6212,70734.500,-22.900,18.100,7.850,23.350,3.400
38055.000,228422,8902,30165,61746.333,-6.700,13.567,8.133,20.100,4.367
38057.000,76122,735,4542,72996.000,-4.750,12.350,9.500,20.150,4.950
38059.000,76150,877,1083,49735.000,10.450,16.950,11.050,17.450,4.950
38061.000,76162,7003,21152,62412.500,-22.750,17.450,7.750,24.450,3.550
38063.000,38063,536,1025,45233.000,-5.900,10.000,16.900,22.700,3.400
38065.000,38065,119,827,65920.000,11.200,13.300,9.000,18.700,5.500
38069.000,114257,2496,2587,43519.667,3.933,12.733,7.567,16.367,6.233
38071.000,38095,305,733,50987.000,2.200,9.800,9.800,18.200,2.200
38073.000,76150,2900,5968,58053.000,-6.150,11.750,12.600,20.650,2.500
38075.000,38101,5792,18601,61089.000,-29.400,17.600,6.300,28.300,4.100
38077.000,130277,4357,7957,52462.000,-4.300,14.833,10.300,20.933,3.567
38079.000,76174,2402,1943,45791.000,-3.550,14.200,9.100,19.100,6.500
38081.000,138213,7745,12811,50289.667,-0.233,15.333,10.600,23.500,3.567
38083.000,38083,94,644,38977.000,18.900,9.800,4.500,10.900,5.700
38085.000,38085,758,256,33550.000,9.700,20.600,13.100,16.200,4.400
38091.000,38097,1239,2263,55068.000,2.900,12.600,13.800,26.800,2.800
38093.000,38093,2484,6706,53769.000,1.800,10.700,11.200,23.500,2.500
38095.000,38095,305,733,50987.000,2.200,9.800,9.800,18.200,2.200
38097.000,38097,1239,2263,55068.000,2.900,12.600,13.800,26.800,2.800
38101.000,38101,5792,18601,61089.000,-29.400,17.600,6.300,28.300,4.100
39001.000,156362,19990,54673,44586.750,-1.850,12.000,12.050,13.900,6.825
39003.000,78148,6699,32834,60306.000,-2.400,12.450,9.950,19.600,3.700
39005.000,234528,126594,195089,57412.333,-0.767,12.433,9.350,22.000,4.617
39007.000,159344,159171,197524,58658.250,-3.675,10.250,10.650,28.050,5.675
39009.000,117403,12886,31982,45707.667,-4.733,10.833,11.267,15.167,6.567
39011.000,78102,8362,33716,56651.500,-1.850,12.200,11.150,17.450,3.950
39013.000,156326,20983,50619,45529.250,-4.150,9.500,12.050,13.425,8.925
39015.000,78086,7706,27262,48116.500,-0.600,12.200,11.600,13.400,6.050
39017.000,78300,37359,91323,69719.500,3.100,10.500,9.450,29.050,4.500
39019.000,156408,91083,152185,48370.750,-3.575,11.050,11.675,16.875,6.625
39021.000,156232,36353,73530,54353.000,-8.025,10.875,11.275,16.600,4.450
39023.000,78120,27328,45630,53724.500,-11.550,10.550,11.600,17.750,4.550
39025.000,39165,33036,75947,81543.000,8.600,10.600,7.300,42.300,4.200
39027.000,78236,36472,88952,63136.000,4.000,11.850,9.300,27.450,5.250
39029.000,162312,120222,188417,49009.000,-5.000,10.450,12.725,20.800,6.700
39031.000,156346,25528,63627,52052.000,-4.425,13.600,9.900,15.000,5.275
39033.000,78218,11459,28285,48868.000,-1.050,11.150,10.600,13.300,5.100
39035.000,234524,672657,500786,61152.000,-0.317,10.567,9.900,31.217,5.083
39037.000,78172,8718,35074,55333.500,-4.600,11.000,11.650,15.250,4.450
39039.000,117433,9229,32769,54286.333,-4.667,11.867,10.167,16.467,4.267
39041.000,156342,59002,102508,63525.250,1.875,11.475,9.325,25.950,4.600
39043.000,117359,82827,93780,54657.333,-1.233,10.367,10.833,20.800,5.733
39045.000,78118,27863,51445,56498.500,0.850,11.150,9.100,21.000,4.950
39047.000,117309,18003,42157,50758.333,-6.467,11.133,10.900,15.367,5.233
39049.000,39097,4662,11319,60039.000,-17.100,9.400,9.800,16.900,3.900
39051.000,39171,4287,11706,50770.000,-3.000,11.700,10.600,15.000,4.500
39053.000,210435,15956,48821,42616.600,-2.320,11.500,12.760,13.760,7.080
39055.000,156448,234273,249887,59509.750,-2.175,10.225,10.750,29.150,5.325
39057.000,78262,37698,87266,70791.000,-4.250,10.000,8.550,29.600,4.050
39059.000,78278,13096,30546,49554.500,-2.000,11.000,10.700,13.050,7.250
39061.000,39165,33036,75947,81543.000,8.600,10.600,7.300,42.300,4.200
39063.000,78310,29314,46438,60708.000,-1.150,11.550,8.750,26.700,3.950
39065.000,78192,12285,32149,49271.500,-1.950,11.750,11.250,14.550,4.650
39067.000,78238,21378,46773,46915.500,-3.900,11.400,12.500,15.550,7.100
39069.000,117481,33601,58144,57395.333,-1.767,11.600,9.367,22.800,4.133
39071.000,117343,16784,38507,45035.000,-0.833,12.033,11.833,14.333,6.433
39073.000,117377,14950,29914,45609.333,-3.867,11.200,10.967,14.300,6.067
39075.000,195635,102871,181213,53414.400,-4.060,13.260,9.940,18.440,4.700
39077.000,78236,74691,81391,53701.500,-0.250,11.350,10.400,20.000,5.350
39079.000,234746,33512,76901,43073.833,-2.683,11.700,12.317,14.417,7.033
39081.000,93090,12032,27242,44789.000,-10.100,9.200,14.700,17.350,7.750
39083.000,78200,11670,30285,53164.000,-2.600,11.600,10.050,18.150,4.850
39085.000,39085,45056,62627,61946.000,-0.100,9.800,10.800,27.900,4.900
39087.000,78232,15690,37982,40688.500,-3.850,11.250,12.800,14.650,7.100
39091.000,39091,4537,15586,53760.000,-3.500,12.000,11.000,16.000,4.200
39093.000,78196,96540,119157,64049.500,2.650,10.500,9.000,28.650,5.200
39095.000,78296,34576,44123,58458.000,-0.450,9.500,10.300,27.750,5.350
39097.000,39097,4662,11319,60039.000,-17.100,9.400,9.800,16.900,3.900
39099.000,162464,140275,199854,48219.750,-5.500,10.600,12.425,21.325,6.250
39101.000,78218,11459,28285,48868.000,-1.050,11.150,10.600,13.300,5.100
39103.000,117425,176174,194964,59659.667,0.100,11.500,9.367,29.100,4.500
39105.000,93216,3401,11396,41854.500,-3.300,10.700,12.600,11.950,7.100
39111.000,225597,12542,36551,45161.600,-3.680,9.920,12.040,13.600,8.980
39113.000,78300,37359,91323,69719.500,3.100,10.500,9.450,29.050,4.500
39115.000,78288,9042,24342,48319.000,-2.550,9.450,11.150,14.750,7.850
39117.000,39117,3711,11722,52953.000,-1.700,10.800,9.700,13.500,5.100
39119.000,39121,1201,4441,48836.000,-0.800,9.100,9.800,10.300,8.700
39121.000,78288,9042,24342,48319.000,-2.550,9.450,11.150,14.750,7.850
39123.000,117439,44309,60168,56456.000,-1.467,10.233,10.467,23.833,5.133
39125.000,78262,4942,21063,56044.500,-5.500,11.950,9.950,17.200,4.150
39129.000,39141,9905,17833,47507.000,-1.700,10.900,11.600,16.600,5.500
39131.000,117417,22189,45244,43207.000,-2.633,11.500,12.200,15.133,6.900
39133.000,117459,238633,254028,49730.333,-3.700,10.900,11.433,24.467,5.800
39135.000,39135,4323,15376,57896.000,-2.400,10.400,11.600,15.800,4.800
39137.000,78310,29314,46438,60708.000,-1.150,11.550,8.750,26.700,3.950
39141.000,78304,11237,21632,44514.500,-3.300,11.300,11.550,14.050,6.300
39143.000,78316,36173,47779,56399.500,-0.600,11.150,9.850,24.550,4.450
39145.000,39145,8841,19742,39245.000,-6.000,11.500,12.400,15.000,7.700
39147.000,39173,26440,31734,60347.000,2.300,10.600,8.900,33.100,4.200
39151.000,156630,223068,263603,51785.000,-2.175,12.175,10.700,23.150,5.100
39153.000,78322,144592,141153,52915.500,-1.000,12.250,10.050,27.000,4.550
39155.000,81240,59761,78186,47558.000,-6.400,10.300,12.500,20.550,6.400
39157.000,39157,11895,26105,50273.000,-3.200,12.900,11.600,15.800,5.800
39163.000,39163,1332,3799,41522.000,-4.900,11.700,11.500,11.500,7.100
39165.000,39165,33036,75947,81543.000,8.600,10.600,7.300,42.300,4.200
39167.000,93262,8346,22868,45115.500,-0.450,9.850,12.900,16.550,7.950
39169.000,39169,14670,31622,53605.000,-0.300,13.400,9.400,21.900,4.000
39171.000,39171,4287,11706,50770.000,-3.000,11.700,10.600,15.000,4.500
39173.000,39173,26440,31734,60347.000,2.300,10.600,8.900,33.100,4.200
40001.000,80042,4680,16549,36388.000,3.950,12.350,12.000,14.600,5.350
40003.000,80244,831,5885,51024.000,-10.350,12.200,11.400,25.000,3.650
40005.000,160218,6345,24091,37956.000,1.900,11.875,13.825,15.000,6.550
40007.000,88302,311,3146,53836.500,-13.850,11.600,8.900,19.600,3.750
40009.000,176756,714,5330,44049.250,-20.675,12.425,10.650,18.700,4.275
40011.000,240252,16110,59381,52439.167,-3.183,13.433,11.450,21.200,4.083
40013.000,176550,15701,57103,41058.250,7.750,12.700,12.525,16.900,5.475
40015.000,160114,29401,82888,53158.000,-0.275,13.025,9.575,21.325,4.725
40017.000,200337,131881,216993,59493.800,6.820,12.780,8.940,25.220,4.140
40019.000,40069,782,3081,38080.000,14.800,10.700,11.300,17.200,5.900
40021.000,40041,3306,11796,39144.000,8.700,10.300,12.700,17.600,4.900
40023.000,176776,7590,31314,35840.250,-4.800,12.800,13.475,13.925,6.300
40027.000,120321,121559,172406,51755.000,7.900,13.233,9.933,24.767,4.333
40029.000,120313,8119,26241,42270.667,3.833,12.100,12.467,20.267,5.367
40031.000,120115,15741,38500,49021.333,-10.400,11.733,10.767,18.467,4.800
40033.000,88110,960,6430,46095.000,-8.050,9.200,12.500,15.900,4.600
40035.000,40041,3306,11796,39144.000,8.700,10.300,12.700,17.600,4.900
40037.000,200465,22762,62663,43128.800,2.220,11.800,11.540,19.700,5.720
40039.000,80172,373,3510,52013.500,-25.250,14.250,11.250,21.500,4.600
40041.000,40041,3306,11796,39144.000,8.700,10.300,12.700,17.600,4.900
40043.000,160418,1554,12779,53259.250,-22.175,13.850,11.175,20.550,4.875
40045.000,128577,1157,9034,55404.000,-31.133,13.967,8.167,19.267,5.233
40047.000,160340,5728,23966,51782.000,-6.025,12.500,11.850,20.800,4.300
40049.000,120261,10404,40864,53831.333,5.867,12.267,10.367,24.000,4.400
40051.000,80138,6771,30444,58641.000,7.650,11.300,9.550,21.950,4.550
40053.000,40071,3734,12168,44391.000,-8.000,13.900,12.900,19.100,6.300
40055.000,80122,1697,6683,40457.000,-14.700,13.450,11.050,21.100,4.100
40057.000,128209,1842,7666,39434.333,-8.900,12.400,11.667,20.200,3.900
40059.000,80304,1392,9274,53922.000,-26.750,12.850,9.100,25.200,4.700
40061.000,200429,10750,38378,38157.600,-2.080,12.020,13.580,15.340,7.760
40063.000,120335,9459,28661,41878.333,-1.133,12.367,13.300,19.267,6.367
40065.000,88552,2280,9135,42583.000,-10.250,14.700,10.850,18.500,4.550
40067.000,96414,1421,11902,47704.000,0.400,10.600,12.750,17.050,4.650
40069.000,80192,4415,13501,41146.000,8.550,12.450,11.650,22.650,5.000
40071.000,80174,4635,15875,47353.500,-9.750,12.400,12.300,20.100,4.900
40073.000,120275,113754,149520,54501.000,-0.600,13.667,10.600,24.933,3.900
40077.000,120277,7746,29180,39155.667,-2.233,12.233,13.967,15.933,7.200
40079.000,80168,5044,21988,34834.500,-1.100,13.050,12.750,14.150,7.050
40081.000,160434,129874,186737,45121.000,2.525,12.675,9.800,25.525,4.475
40083.000,120331,122347,161780,47811.000,-2.367,12.633,9.200,29.933,3.833
40085.000,96518,11161,42800,49022.500,14.250,12.400,12.550,18.000,4.350
40087.000,120335,12531,41397,49465.000,7.733,12.700,10.933,23.533,4.267
40089.000,136513,11778,37479,38157.000,-4.300,12.233,12.267,15.233,5.900
40091.000,120323,10205,27167,39956.333,-1.500,11.667,13.633,14.600,7.400
40093.000,120397,1702,12214,53150.333,-18.733,12.833,10.533,23.267,4.500
40095.000,48181,10276,35274,51808.000,19.800,12.300,11.000,20.500,3.800
40099.000,40123,3633,10420,44212.000,2.300,14.200,12.000,28.100,4.100
40101.000,40111,4379,8926,38446.000,1.200,12.100,13.000,14.100,7.200
40103.000,120339,11027,25067,45656.667,-1.900,11.400,10.800,24.700,4.600
40105.000,40147,5047,15810,52283.000,-2.300,12.700,11.800,28.600,4.900
40107.000,80236,10384,26752,40449.500,4.100,12.200,12.300,16.200,5.900
40109.000,80234,118666,159255,46767.500,4.900,14.050,10.300,25.050,4.450
40111.000,40111,4379,8926,38446.000,1.200,12.100,13.000,14.100,7.200
40113.000,80264,6388,20526,48451.000,0.950,12.400,12.800,22.350,5.750
40117.000,80236,10126,21360,43327.000,2.900,11.650,10.350,26.500,5.150
40119.000,40119,8785,16644,42035.000,1.600,11.200,6.900,36.900,3.700
40121.000,40121,3704,12740,44520.000,-5.600,11.400,14.100,15.500,6.100
40123.000,80248,9638,28246,43332.500,4.650,13.250,11.800,23.200,4.350
40125.000,40125,6005,17826,42453.000,7.000,12.300,11.600,18.300,4.600
40129.000,88612,345,3633,51052.500,-31.000,14.400,9.000,17.550,4.900
40131.000,40147,5047,15810,52283.000,-2.300,12.700,11.800,28.600,4.900
40139.000,48195,171,1730,57832.000,-15.100,11.800,8.700,14.300,3.100
40141.000,48487,807,3166,40955.000,-14.500,13.100,11.300,16.100,4.700
40143.000,40147,5047,15810,52283.000,-2.300,12.700,11.800,28.600,4.900
40147.000,40147,5047,15810,52283.000,-2.300,12.700,11.800,28.600,4.900
40151.000,80304,1392,9274,53922.000,-26.750,12.850,9.100,25.200,4.700
40153.000,40153,871,6329,57403.000,-35.500,14.100,8.800,19.800,6.200
41001.000,41045,2213,7141,38130.000,-0.200,14.500,9.900,13.800,5.500
41003.000,41043,17456,32683,50876.000,18.900,12.500,11.000,19.500,5.700
41005.000,82052,138990,133398,65207.000,15.000,11.950,8.450,29.800,4.700
41007.000,106118,4724,5772,48665.000,32.350,7.500,13.800,18.500,8.300
41009.000,106080,89331,89594,61549.500,27.650,8.900,10.450,24.400,7.300
41011.000,82030,24246,51811,42302.500,13.750,10.000,13.800,17.550,6.350
41013.000,123069,6165,16629,44046.333,24.800,11.400,11.367,17.333,6.567
41015.000,41019,13891,34112,43202.000,12.300,10.200,13.600,17.200,6.300
41017.000,164134,28110,61094,45585.750,15.075,12.200,11.325,18.575,6.325
41019.000,82054,20971,54282,43940.000,9.600,11.300,12.600,18.300,6.550
41021.000,53039,3196,4436,50691.000,11.800,9.000,8.200,28.900,6.800
41023.000,82070,2895,10045,39988.000,7.550,13.000,11.550,15.400,5.850
41025.000,82070,2895,10045,39988.000,7.550,13.000,11.550,15.400,5.850
41027.000,106098,5294,7225,53246.500,14.450,8.750,8.000,26.350,6.850
41029.000,41035,7080,20170,44678.000,6.900,12.400,11.600,19.400,6.800
41031.000,123121,69151,92356,50591.000,17.567,12.767,9.633,20.233,5.800
41035.000,41035,7080,20170,44678.000,6.900,12.400,11.600,19.400,6.800
41039.000,41043,17456,32683,50876.000,18.900,12.500,11.000,19.500,5.700
41043.000,82090,66259,87019,53415.000,16.750,12.950,9.700,21.150,5.400
41045.000,41045,2213,7141,38130.000,-0.200,14.500,9.900,13.800,5.500
41047.000,41047,48803,54336,55954.000,14.600,13.400,8.400,22.800,5.100
41049.000,53039,3196,4436,50691.000,11.800,9.000,8.200,28.900,6.800
41051.000,106070,90605,91055,62369.500,15.200,10.350,7.650,26.800,6.450
41055.000,53039,3196,4436,50691.000,11.800,9.000,8.200,28.900,6.800
41059.000,53071,6260,8869,53598.000,0.800,11.100,9.900,28.600,5.400
41063.000,53023,276,841,51922.000,8.100,13.400,11.600,25.200,5.800
41065.000,53039,3196,4436,50691.000,11.800,9.000,8.200,28.900,6.800
42001.000,84056,31399,80803,59559.500,1.700,10.950,10.200,21.700,4.550
42003.000,210163,486431,504060,56120.600,-2.460,9.700,11.620,28.900,5.960
42005.000,210247,108913,237956,51526.000,-5.820,9.520,11.040,25.080,6.360
42007.000,126099,70992,132792,55906.333,-3.333,10.167,12.133,26.833,6.000
42009.000,126083,21193,71048,45238.333,-2.067,9.667,12.033,17.300,6.033
42011.000,84104,158048,154386,74761.000,3.200,11.050,9.050,36.050,4.200
42013.000,126101,54135,86692,49983.667,0.800,8.967,9.867,27.467,5.500
42015.000,126243,12084,33570,47170.333,-10.767,9.200,13.033,17.633,6.467
42017.000,84118,726403,269291,60823.000,-0.400,11.650,9.050,34.550,5.700
42019.000,210329,68543,144544,49651.200,-5.000,10.280,11.760,23.940,6.220
42021.000,84192,70974,141347,49857.500,-10.000,9.050,11.300,25.550,6.550
42023.000,84118,8335,20860,44912.000,-12.800,9.950,10.700,18.550,6.850
42025.000,84114,40847,50420,55297.500,-0.650,9.050,10.850,20.600,6.100
42027.000,210329,55276,83824,50550.800,-1.600,9.700,9.300,23.720,5.760
42029.000,84074,309357,222141,80162.000,-0.700,11.100,8.500,45.050,4.400
42031.000,84152,10145,27799,43032.500,-7.150,10.350,11.350,20.150,6.650
42033.000,84098,16001,34621,44956.500,-14.000,10.000,10.150,20.800,7.200
42035.000,84154,10671,20306,51877.500,-5.750,9.800,9.400,22.250,5.950
42037.000,126303,12791,32010,48356.667,-6.500,9.733,13.733,22.033,5.900
42039.000,126255,78340,102456,46467.333,-7.267,10.533,11.600,22.633,6.567
42041.000,42055,17322,49554,59474.000,2.500,12.100,10.100,21.000,5.100
42043.000,126239,28854,71456,51086.667,2.233,11.067,11.467,16.833,5.333
42045.000,84146,729711,211977,54643.500,-1.650,12.800,9.150,33.450,5.850
42047.000,42083,3802,11159,43082.000,-15.300,9.300,11.200,18.100,6.600
42049.000,42049,54820,57168,48820.000,-7.700,11.200,10.300,27.700,6.500
42051.000,96206,61968,125928,50491.000,-1.400,9.200,12.050,21.950,5.750
42053.000,42121,5889,15254,41395.000,-7.200,10.100,12.000,17.600,7.200
42055.000,126183,23619,72157,51888.000,2.033,10.733,10.667,17.367,5.800
42057.000,42061,4487,14369,46684.000,-1.300,8.700,10.500,16.900,7.000
42059.000,54103,1348,4461,42679.000,-7.900,11.200,12.000,12.700,9.200
42061.000,126215,9860,36653,46478.333,0.067,10.867,11.067,14.533,6.000
42063.000,84192,70974,141347,49857.500,-10.000,9.050,11.300,25.550,6.550
42067.000,168360,18548,58412,48005.250,-1.875,11.350,10.875,15.275,5.475
42069.000,126273,88588,93103,51496.667,-4.333,9.400,10.900,23.300,5.833
42071.000,42075,17860,38804,56971.000,6.200,11.600,10.600,20.300,4.500
42073.000,84158,31564,55357,47957.000,-6.300,10.400,13.050,22.000,6.350
42075.000,42075,17860,38804,56971.000,6.200,11.600,10.600,20.300,4.500
42079.000,84202,32686,34024,51500.000,-6.900,7.900,12.650,20.850,6.700
42081.000,168422,18929,42615,50520.750,-5.175,9.550,12.450,22.900,5.625
42083.000,42083,3802,11159,43082.000,-15.300,9.300,11.200,18.100,6.600
42085.000,84206,23520,45288,45291.000,-7.050,10.200,12.250,20.100,6.600
42087.000,126315,13692,36365,50915.000,-3.067,10.933,9.433,18.800,5.067
42089.000,84192,41177,47741,59828.000,-2.550,8.050,9.000,26.200,6.300
42091.000,42101,560542,105418,41514.000,-1.700,13.900,8.800,28.600,6.800
42093.000,84190,12035,29692,50822.000,-3.200,11.050,12.450,24.400,5.250
42097.000,126325,19313,46733,52094.333,-3.400,10.167,9.800,19.967,5.233
